"ID de la Hoja de Acceso - prefix","ID de la Hoja de Acceso - number","ID de la Hoja de Acceso","Emplazamiento - prefix","Emplazamiento - number",Emplazamiento,Estado,Autor,"Ultimo cambio","Fecha de CreaciÃ³n","Â¿AutorizaciÃ³n CAE?","VÃ­a de acceso","VehÃ­culo Recomendado","Compuerta de vehÃ­culos (Ancho x Altura)","Escalera (Largo x Ancho)","Escaleras (Largo x Ancho x Altura)","Ascensor (Largo x Ancho x Altura)","Ventana Horario Acceso","Plazo NotificaciÃ³n","Presencia Propietario","Tipo de AutorizaciÃ³n","Condiciones Especiales","Tipo llave","InformaciÃ³n adicional"
AS,14781,AS-14781,LO,6984,LO-006984,Activo,"Delgado Alejandro","2024-01-16 12:07:12",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12945,AS-12945,LO,5146,LO-005146,Activo,"Delgado Alejandro","2024-01-16 11:58:56",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14062,AS-14062,LO,6264,LO-006264,Activo,"Delgado Alejandro","2024-01-16 12:03:55",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,13288,AS-13288,LO,5489,LO-005489,Activo,"Delgado Alejandro","2024-01-16 12:00:29",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,14171,AS-14171,LO,6373,LO-006373,Activo,"Delgado Alejandro","2024-01-16 12:04:26",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8276,AS-08276,LO,463,LO-000463,Activo,"Delgado Alejandro","2024-01-16 11:38:03",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9724,AS-09724,LO,1914,LO-001914,Activo,"Delgado Alejandro","2024-01-10 20:55:03",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"Cada una de las personas para las q se ha solicitado el acceso deberÃ¡n llevar en mano, cada dÃ­a de trabajo, su DNI, el TC2 y la DeclaraciÃ³n individual de cumplimiento de la legislaciÃ³n de PRL",,
AS,8467,AS-08467,LO,654,LO-000654,Activo,"Delgado Alejandro","2024-01-10 20:51:58",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,13990,AS-13990,LO,6191,LO-006191,Activo,"Delgado Alejandro","2024-01-16 12:03:31",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11961,AS-11961,LO,4154,LO-004154,Activo,"Delgado Alejandro","2024-01-16 11:54:59",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11326,AS-11326,LO,3519,LO-003519,Activo,"Delgado Alejandro","2024-01-16 11:52:02",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13261,AS-13261,LO,5462,LO-005462,Activo,"Delgado Alejandro","2024-01-16 12:00:21",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,9561,AS-09561,LO,1750,LO-001750,Activo,"Delgado Alejandro","2024-01-16 11:43:43",2023-05-25,No,,4x4,4x4,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12072,AS-12072,LO,4265,LO-004265,Activo,"Delgado Alejandro","2024-01-16 11:55:26",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Avisar antes de ir Vicepresidente Francisco 678918870(SM Sept.2015)",Locken,
AS,12583,AS-12583,LO,4783,LO-004783,Activo,"Delgado Alejandro","2024-01-16 11:57:29",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Es necesario recoger en Ulises la llave de la cancela exterior facilitada por la propiedad para acceder al emplazamiento (18/04/17) en tanto se cambie de ubicaciÃ³n el bombÃ­n",Locken,
AS,15142,AS-15142,LO,7345,LO-007345,Activo,"Delgado Alejandro","2024-01-10 21:08:42",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"Cada una de las personas para las q se ha solicitado el acceso deberÃ¡n llevar en mano, cada dÃ­a de trabajo, su DNI, el TC2 y la DeclaraciÃ³n individual de cumplimiento de la legislaciÃ³n de PRL",,
AS,10356,AS-10356,LO,2549,LO-002549,Activo,"Delgado Alejandro","2024-01-16 11:47:26",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"Para entrar se debe enviar un fax al hotel ""SAGARÃ PARK"" 972324533, indicando lso datos de los tÃ©cnicos a acceder",,
AS,11999,AS-11999,LO,4192,LO-004192,Activo,"Delgado Alejandro","2024-01-16 11:55:08",2023-05-25,No,,,,,,,,,,Restringido,,Locken,
AS,13560,AS-13560,LO,5761,LO-005761,Activo,"Delgado Alejandro","2024-01-16 12:01:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","presidente 2013 Jose Francisco Romero 627257590 --llaves en bombin. NSN actualizado 31.10.13",Locken,
AS,10969,AS-10969,LO,3162,LO-003162,Activo,"Delgado Alejandro","2024-01-16 11:50:20",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,Locken,"Llamar siempre a Presidenta Sra. Carmen Gastalver 606441924 "
AS,12903,AS-12903,LO,5104,LO-005104,Activo,"Delgado Alejandro","2024-01-16 11:58:44",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12494,AS-12494,LO,4692,LO-004692,Activo,"Delgado Alejandro","2024-01-16 11:57:09",2023-05-25,No,,,,,,,,,,Restringido,"Enviar fax(91-6054456) cuando hayan alguna descarga at. Pedro Ramos Adminitradores. Telf: 916052384 Presi Joaquin Manuel 3Âº 916984155 Tesoreo 4ÂºC--NSN abril 2010--Secretari:o Manuel JosÃ© (91-6993181)--",,
AS,8099,AS-08099,LO,286,LO-000286,Activo,"Delgado Alejandro","2024-01-16 11:37:16",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","acceso 24h--NSN actualizado 31.3.11",Locken,"llave locken Orange--NSN actualizado 31.3.11"
AS,12179,AS-12179,LO,4372,LO-004372,Activo,"Delgado Alejandro","2024-01-10 21:01:24",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,9919,AS-09919,LO,2110,LO-002110,Activo,"Delgado Alejandro","2024-01-16 11:45:23",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,Locken,"ACCESO EN HORARIO LABORAL DE LUNES A VIERNES. NO SE INSTALA KEYBOX"
AS,12888,AS-12888,LO,5089,LO-005089,Activo,"Delgado Alejandro","2024-01-16 11:58:40",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,13556,AS-13556,LO,5757,LO-005757,Activo,"Delgado Alejandro","2024-01-16 12:01:38",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10811,AS-10811,LO,3004,LO-003004,Activo,"Delgado Alejandro","2024-01-16 11:49:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,"Llave Abloy",
AS,13085,AS-13085,LO,5286,LO-005286,Activo,"Delgado Alejandro","2024-01-16 11:59:33",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,"CANDADO LOCKEN en el Cuadro ElÃ©ctrico: L600665E3"
AS,11369,AS-11369,LO,3562,LO-003562,Activo,"Delgado Alejandro","2024-01-16 11:52:14",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"Hotel Metropol by Carris, solicitar acceso a Pedro Martinez: administracion@carrishoteles.com, 981 569347",,
AS,9744,AS-09744,LO,1934,LO-001934,Activo,"Delgado Alejandro","2024-01-16 11:44:32",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,12220,AS-12220,LO,4413,LO-004413,Activo,"Delgado Alejandro","2024-01-16 11:56:03",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13524,AS-13524,LO,5725,LO-005725,Activo,"Delgado Alejandro","2024-01-16 12:01:30",2023-05-25,Si,,,,,,,"Acceso 24x7x365",,,Restringido,,"No son necesarias llaves",
AS,13397,AS-13397,LO,5598,LO-005598,Activo,"Delgado Alejandro","2024-01-16 12:00:54",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8724,AS-08724,LO,912,LO-000912,Activo,"Delgado Alejandro","2024-01-16 11:40:06",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"Existe un departamento en la Generalitat de Catalunya que crea los protocolos de accesos, es el centro de telecomunicaciones de la generalitat.",,"Antes lo hacia Sergio Porras, ahora debemos llamar y volver a fijar los protocolos de accesos entre Orange y la Generalitat.----Pero debe llamar ACCESOS para crear los nuevos protocolos.--"
AS,9445,AS-09445,LO,1634,LO-001634,Activo,"Delgado Alejandro","2024-01-16 11:43:07",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy","Copia de llaves realizada"
AS,12661,AS-12661,LO,4862,LO-004862,Activo,"Delgado Alejandro","2024-01-16 11:57:47",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"REMITIR FAX PARA ACCESO",,
AS,15394,AS-15394,LO,7599,LO-007599,Activo,"Delgado Alejandro","2024-01-16 12:10:03",2023-05-25,Si,,,,,,,"Acceso 24x7x365",,,"No Restringido","enviar mail a: vicente.sigalat@dulcesol.es--NSN actualizado 27.1.10",,
AS,13269,AS-13269,LO,5470,LO-005470,Activo,"Delgado Alejandro","2024-01-16 12:00:23",2023-05-25,Si,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,Restringido,"Solicitar el acceso a: correo Julio RodrÃ­guez serviciosgenerales@granviadevigo.com y gerenteadjunto@granviadevigo.com y en copia Fernando Pinto gerente@granviadevigo.com junto con plantilla especÃ­fica de la propiedad986 44 75 00.",,
AS,13399,AS-13399,LO,5600,LO-005600,Activo,"Delgado Alejandro","2024-01-16 12:00:54",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8434,AS-08434,LO,621,LO-000621,Activo,"Delgado Alejandro","2024-01-16 11:38:49",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","El candado tiene el Cdg 0420 o en su defecto el 0110--NSN junio 2010","Llave Abloy",
AS,14406,AS-14406,LO,6608,LO-006608,Activo,"Delgado Alejandro","2024-01-16 12:05:27",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"TapÃ²n guardallaves y candado tipo Locken"
AS,9443,AS-09443,LO,1632,LO-001632,Activo,"Delgado Alejandro","2024-01-16 11:43:07",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8053,AS-08053,LO,240,LO-000240,Activo,"Delgado Alejandro","2024-01-16 11:37:02",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","AVISAR PERROS SUELTOS: Rosario Suarez de Cuadro-965971313--",Locken,"Llave Locken ORANGE--NSN febrero 2011"
AS,10824,AS-10824,LO,3017,LO-003017,Activo,"Delgado Alejandro","2024-01-16 11:49:42",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9441,AS-09441,LO,1630,LO-001630,Activo,"Delgado Alejandro","2024-01-16 11:43:05",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,TelÃ©fono,"Llamar antes de ir.",Locken,
AS,10563,AS-10563,LO,2756,LO-002756,Activo,"Delgado Alejandro","2024-01-10 20:57:07",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","ABLOY EN OFICINA",Locken,"hay un candado con contraseÃ±a ""0420"""
AS,11582,AS-11582,LO,3775,LO-003775,Activo,"Delgado Alejandro","2024-01-16 11:53:12",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"COPIA DE LLAVES: 1P, 1A, Hacemos copia de otras dos llaves aunque no conseguimos abrir nada con ellas."
AS,10467,AS-10467,LO,2660,LO-002660,Activo,"Delgado Alejandro","2024-01-16 11:47:58",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,11934,AS-11934,LO,4127,LO-004127,Activo,"Delgado Alejandro","2024-01-16 11:54:51",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,8227,AS-08227,LO,414,LO-000414,Activo,"Delgado Alejandro","2024-01-16 11:37:49",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,12036,AS-12036,LO,4229,LO-004229,Activo,"Delgado Alejandro","2024-01-16 11:55:17",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,10831,AS-10831,LO,3024,LO-003024,Activo,"Delgado Alejandro","2024-01-16 11:49:44",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,9197,AS-09197,LO,1386,LO-001386,Activo,"Delgado Alejandro","2024-01-16 11:42:10",2023-05-25,Si,,,,,,,,,,"No Restringido",,,
AS,9527,AS-09527,LO,1716,LO-001716,Activo,"Delgado Alejandro","2024-01-16 11:43:29",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"Avisar a la propiedad con suficiente antelaciÃ³n de cualquier trabajo que se vaya a realizar. Pdte.926512958 EMILIANO JIMENEZ",Locken,
AS,15288,AS-15288,LO,7492,LO-007492,Activo,"Delgado Alejandro","2024-01-16 12:09:34",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13590,AS-13590,LO,5791,LO-005791,Activo,"Delgado Alejandro","2024-01-16 12:01:47",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12073,AS-12073,LO,4266,LO-004266,Activo,"Delgado Alejandro","2024-01-16 11:55:26",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,14184,AS-14184,LO,6386,LO-006386,Activo,"Delgado Alejandro","2024-01-10 21:06:24",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20, SA de 08 a 14, SA de 14 a 20, DO de 08 a 14, DO de 14 a 20",,,Restringido,"enviar un correo a Maria Jesus Mugica mjmugica@sonaesierra.com donde debÃ©is indicarle:Fecha o periodo de tiempo en el que querÃ©is acceder a las instalaciones.Nombre, apellidos y DNI de las",,
AS,12898,AS-12898,LO,5099,LO-005099,Activo,"Delgado Alejandro","2024-01-16 11:58:43",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10598,AS-10598,LO,2791,LO-002791,Activo,"Delgado Alejandro","2024-01-16 11:48:42",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,11430,AS-11430,LO,3623,LO-003623,Activo,"Delgado Alejandro","2024-01-16 11:52:30",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14583,AS-14583,LO,6785,LO-006785,Activo,"Delgado Alejandro","2024-01-16 12:06:19",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9997,AS-09997,LO,2188,LO-002188,Activo,"Delgado Alejandro","2024-01-16 11:45:45",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,10848,AS-10848,LO,3041,LO-003041,Activo,"Delgado Alejandro","2024-01-16 11:49:49",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8658,AS-08658,LO,846,LO-000846,Activo,"Delgado Alejandro","2024-01-16 11:39:49",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8811,AS-08811,LO,999,LO-000999,Activo,"Delgado Alejandro","2024-01-16 11:40:27",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8775,AS-08775,LO,963,LO-000963,Activo,"Delgado Alejandro","2024-01-16 11:40:18",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","DEL 02/01 AL 08/01 : Montse 630 820 992  ACCESO:DEL 25/07 AL 20/08 HORARIO DE ACCESO DE 8H-14H.EMERGENCIAS 24H LLAMAR A:--JOSEP QUERALT 93-3725112 O BIEN 617400725.--SRA.PALAU TC:617400724--SRA.BERTA ",,
AS,11376,AS-11376,LO,3569,LO-003569,Activo,"Delgado Alejandro","2024-01-16 11:52:15",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8799,AS-08799,LO,987,LO-000987,Activo,"Delgado Alejandro","2024-01-10 20:52:46",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,11882,AS-11882,LO,4075,LO-004075,Activo,"Delgado Alejandro","2024-01-16 11:54:36",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,10280,AS-10280,LO,2472,LO-002472,Activo,"Delgado Alejandro","2024-01-16 11:47:05",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","16-03-10 la prop. nos ha dejado un contador, hay q tomar medidas en la estaciÃ³n,por ser poca la electricidad de la que podemos disponer ( apagar AA, apagar baterÃ­as)",Locken,"El bombÃ­n locken de fachada no abre"
AS,13461,AS-13461,LO,5662,LO-005662,Activo,"Delgado Alejandro","2024-01-16 12:01:12",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12890,AS-12890,LO,5091,LO-005091,Activo,"Delgado Alejandro","2024-01-16 11:58:41",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,9122,AS-09122,LO,1311,LO-001311,Activo,"Delgado Alejandro","2024-01-16 11:41:51",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14247,AS-14247,LO,6449,LO-006449,Activo,"Delgado Alejandro","2024-01-16 12:04:45",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8155,AS-08155,LO,342,LO-000342,Activo,"Delgado Alejandro","2024-01-16 11:37:31",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12104,AS-12104,LO,4297,LO-004297,Activo,"Delgado Alejandro","2024-01-16 11:55:33",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,12593,AS-12593,LO,4793,LO-004793,Activo,"Delgado Alejandro","2024-01-10 21:02:27",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20",,,Restringido,"solicitar acceso a: gerencia@mercadodechamartin.com horario restringido de la V de 9 a 14 y de 17 a 20 NSN actualizado 10/07/2013",,
AS,13492,AS-13492,LO,5693,LO-005693,Activo,"Delgado Alejandro","2024-01-16 12:01:21",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,11501,AS-11501,LO,3694,LO-003694,Activo,"Delgado Alejandro","2024-01-16 11:52:49",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,11319,AS-11319,LO,3512,LO-003512,Activo,"Delgado Alejandro","2024-01-16 11:52:00",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13313,AS-13313,LO,5514,LO-005514,Activo,"Delgado Alejandro","2024-01-16 12:00:35",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14207,AS-14207,LO,6409,LO-006409,Activo,"Delgado Alejandro","2024-01-16 12:04:34",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,15069,AS-15069,LO,7272,LO-007272,Activo,"Delgado Alejandro","2024-01-16 12:08:34",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8359,AS-08359,LO,546,LO-000546,Activo,"Delgado Alejandro","2024-01-16 11:38:26",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"LOCKEN ORANGE--NSN ACTUALIZADO 24.03.2011"
AS,9947,AS-09947,LO,2138,LO-002138,Activo,"Delgado Alejandro","2024-01-16 11:45:32",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10857,AS-10857,LO,3050,LO-003050,Activo,"Delgado Alejandro","2024-01-16 11:49:51",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","hay bombin Orange y contrato con la C.P--administracion: Jaume o Tomeu, C/Formentor, 47b Inca--telf: 971504563--NSN actualizado 24.8.12","Llave Empresa ComparticiÃ³n","Acceso con llaves maestras de Vodafone entregadas en Amena y a NSE.--"
AS,13689,AS-13689,LO,5890,LO-005890,Activo,"Delgado Alejandro","2024-01-16 12:02:11",2023-05-25,No,,,,,,,,,,E-Mail,"Enviar email con personal a jmena@epgasa.es Javier Mena (Resposable Mantenimiento)",,
AS,14686,AS-14686,LO,6888,LO-006888,Activo,"Delgado Alejandro","2024-01-16 12:06:46",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9844,AS-09844,LO,2034,LO-002034,Activo,"Delgado Alejandro","2024-01-16 11:45:03",2023-05-25,No,,4x4,4x4,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,10016,AS-10016,LO,2207,LO-002207,Activo,"Delgado Alejandro","2024-01-16 11:45:51",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9829,AS-09829,LO,2019,LO-002019,Activo,"Delgado Alejandro","2024-01-16 11:44:58",2023-05-25,No,,4x4,4x4,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,7970,AS-07970,LO,157,LO-000157,Activo,"Delgado Alejandro","2024-01-16 11:36:39",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14942,AS-14942,LO,7145,LO-007145,Activo,"Delgado Alejandro","2024-01-16 12:08:00",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12799,AS-12799,LO,5000,LO-005000,Activo,"Delgado Alejandro","2024-01-16 11:58:10",2023-05-25,No,,,,,,,,,,Restringido,,,
AS,11684,AS-11684,LO,3877,LO-003877,Activo,"Delgado Alejandro","2024-01-16 11:53:41",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","llave en oficina de MÃ¡laga Insyte hasta que se coloque bombin. NSN actualziado 4.2.14",Locken,
AS,15590,AS-15590,LO,7795,LO-007795,Activo,"Delgado Alejandro","2024-01-16 12:10:57",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,12843,AS-12843,LO,5044,LO-005044,Activo,"Delgado Alejandro","2024-01-16 11:58:27",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14955,AS-14955,LO,7158,LO-007158,Activo,"Delgado Alejandro","2024-01-16 12:08:04",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,13550,AS-13550,LO,5751,LO-005751,Activo,"Delgado Alejandro","2024-01-16 12:01:36",2023-05-25,No,,,,,,,,,,Restringido,,,
AS,7882,AS-07882,LO,68,LO-000068,Activo,"Delgado Alejandro","2024-01-16 11:36:11",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9976,AS-09976,LO,2167,LO-002167,Activo,"Delgado Alejandro","2024-01-10 20:55:40",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,10525,AS-10525,LO,2718,LO-002718,Activo,"Delgado Alejandro","2024-01-16 11:48:18",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,12703,AS-12703,LO,4904,LO-004904,Activo,"Delgado Alejandro","2024-01-16 11:57:56",2023-05-25,No,,,,,,,"LU - VI de 08 a 14",,,Restringido,,Locken,
AS,11037,AS-11037,LO,3230,LO-003230,Activo,"Delgado Alejandro","2024-01-16 11:50:36",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20",,,Restringido,,"No son necesarias llaves",
AS,8194,AS-08194,LO,381,LO-000381,Activo,"Delgado Alejandro","2024-01-16 11:37:40",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, SA de 14 a 20",,,Restringido,,,
AS,12622,AS-12622,LO,4822,LO-004822,Activo,"Delgado Alejandro","2024-01-10 21:02:32",2023-05-25,No,,,,,,,,,,Restringido,,,
AS,9318,AS-09318,LO,1507,LO-001507,Activo,"Delgado Alejandro","2024-01-16 11:42:36",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13321,AS-13321,LO,5522,LO-005522,Activo,"Delgado Alejandro","2024-01-16 12:00:37",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"el portal se accede con llaves y con CODIGO 1379.las llaves se vuelven a depositar en el bombin","Llave Abloy","el portal se accede con llaves y con CODIGO 1379.las llaves se vuelven a depositar en el bombin"
AS,8827,AS-08827,LO,1015,LO-001015,Activo,"Delgado Alejandro","2024-01-16 11:40:32",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,13933,AS-13933,LO,6134,LO-006134,Activo,"Delgado Alejandro","2024-01-10 21:05:48",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","ACCESO LIBRE, CON PROBLEMAS DE ACOMETICA ELECTRICA SOLICITAR LLAVES POR E_MAIL A TELEFONICA--","Llave Abloy","ACCESO LIBRE, CON PROBLEMAS DE ACOMETICA ELECTRICA SOLICITAR LLAVES POR E_MAIL A TELEFONICA--"
AS,13459,AS-13459,LO,5660,LO-005660,Activo,"Delgado Alejandro","2024-01-16 12:01:11",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,14746,AS-14746,LO,6948,LO-006948,Activo,"Delgado Alejandro","2024-01-16 12:07:03",2023-05-25,No,,,,,,,"LU - VI de 08 a 14",,,Restringido," El acceso es por una puerta metÃ¡lica corredera de color azul, de la empresa AGROTARRACO SL, que permanece cerrada y en su lado izquierdo hay un timbre para comunicar con el recinto.(15-06-15)",,
AS,11058,AS-11058,LO,3251,LO-003251,Activo,"Delgado Alejandro","2024-01-16 11:50:41",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"Instaladas el 17/08/07"
AS,12083,AS-12083,LO,4276,LO-004276,Activo,"Delgado Alejandro","2024-01-16 11:55:29",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20, SA de 08 a 14, SA de 14 a 20, DO de 08 a 14, DO de 14 a 20",,,Otros,"Para mantenimiento remitir fax al nÂº 91 3070833 Att.Madre Carmen MarÃ­a",Locken,
AS,11229,AS-11229,LO,3422,LO-003422,Activo,"Delgado Alejandro","2024-01-16 11:51:32",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,15516,AS-15516,LO,7721,LO-007721,Activo,"Delgado Alejandro","2024-01-16 12:10:38",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13151,AS-13151,LO,5352,LO-005352,Activo,"Delgado Alejandro","2024-01-16 11:59:53",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,11901,AS-11901,LO,4094,LO-004094,Activo,"Delgado Alejandro","2024-01-16 11:54:41",2023-05-25,No,,,,,,,,,,Restringido,,Locken,
AS,8307,AS-08307,LO,494,LO-000494,Activo,"Delgado Alejandro","2024-01-16 11:38:11",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
